id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url
483,A2,3595401,3595401,180203,2024-11-05,Casa Residencial en Venta Pachuca H6072062,144,144,24968.0625,24968.0625,2023-08-23,310,10,2024-07-03,Casa,Venta,1,3,5,0,5.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e5c44e6945ce-5e38-c1ff0152-ab59-306c
484,A2,3595000,3595000,180182,2024-11-05,"Venta de casas Residenciales Fracc Altara, Pachuca, Hgo",189,189,19021.164021164022,19021.164021164022,2022-12-16,562,18,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,satelite santa gertrudis,pachuca de soto,hidalgo,santa gertrudis,42111.0,"Satélite Santa Gertrudis, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e27fc0a3c08d-7e59-48a799df-b2a6-3863
485,A2,3590000,3590000,179932,2024-11-05,Hermosa casa en GEMA al sur de Pachuca,141,235,25460.992907801417,15276.595744680852,2023-05-23,405,13,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3dfecb35bed9-e248-a9995979-bbde-4cdb
486,A2,3590000,3590000,179932,2024-11-05,Amplia Casa en Renta en Real del Valle-Pachuca con acceso a varios puntos de la Ciudad.,150,140,23933.33333333333,25642.85714285714,2023-06-27,371,12,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ac8ac63135fd-ada5-742c9d70-a8bb-490e
487,A2,3560224,3560224,178440,2024-11-05,Casa Residencial en Venta en Pachuca,316,316,11266.53164556962,11266.53164556962,2023-10-06,267,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c privadas de la herradura,pachuca de soto,hidalgo,privadas de la herradura,42082.0,"Fracc Privadas de la Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-73cccb0e5ca-e034-9a5122f6-82c0-31df
488,A2,3560223,3560223,178439,2024-11-05,Casa Residencial en Venta en Pachuca,316,316,11266.528481012658,11266.528481012658,2023-10-06,267,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c privadas de la herradura,pachuca de soto,hidalgo,privadas de la herradura,42082.0,"Fracc Privadas de la Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-db6b47dfc44d-b049-a495f527-b87c-3f3a
489,A2,3560222,3560222,178439,2024-11-05,Casa Residencial en Venta en Pachuca,316,316,11266.525316455696,11266.525316455696,2023-10-06,267,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c privadas de la herradura,pachuca de soto,hidalgo,privadas de la herradura,42082.0,"Fracc Privadas de la Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9ee2cf89c157-ad80-efafec95-b100-31ff
490,A2,3560221,3560221,178439,2024-11-05,Casa Residencial en Venta en Pachuca,316,316,11266.522151898736,11266.522151898736,2023-10-06,267,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c privadas de la herradura,pachuca de soto,hidalgo,privadas de la herradura,42082.0,"Fracc Privadas de la Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-358145c38d7-384b-12ac6cb8-b2a0-3752
491,A2,3560220,3560220,178439,2024-11-05,Casa Residencial en Venta en Pachuca H6071978,316,316,11266.518987341771,11266.518987341771,2023-08-23,310,10,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c privadas de la herradura,pachuca de soto,hidalgo,privadas de la herradura,42082.0,"Fracc Privadas de la Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f56be17f7c01-9b77-e115cc9d-bdaf-3987
492,A2,3550000,3550000,177927,2024-11-05,206M2. RESIDENCIA EN PRIV PEQUEÑA. EQUIPADA. TERMINADOS MARMOL. 2 NIVELES. LUJO,144,206,24652.777777777777,17233.009708737864,2023-10-15,258,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f8865997f75e-3941-23696fde-91a9-4695
493,A2,3550000,3550000,177927,2024-11-05,"CASA EN VENTA, BOSQUES DEL HABITAT, PACHUCA",181,160,19613.259668508286,22187.5,2023-07-20,343,11,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san cayetano el bordo,pachuca de soto,hidalgo,san cayetano el bordo,42084.0,"San Cayetano El Bordo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6d28c9a572a1-b188-6b24b952-8ad7-4c3e
494,A2,3550000,3550000,177927,2024-11-05,VENTA DE CASA FRACC MIRALTA ZONA SUR PACHUCA HGO,206,206,17233.009708737864,17233.009708737864,2023-06-06,392,12,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2d8a7c6f67da-5617-2ac38359-992a-32b2
495,A2,3545300,3545300,177692,2024-11-05,Departamento en Venta en Dioon Residencial,75,75,47270.66666666666,47270.66666666666,2023-08-04,329,10,2024-07-03,Departamento,Venta,1,2,1,0,1.0,No,frac,c arboledas san javier 2da secc,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas San Javier 2da Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f3bc470e03c4-12e9-d4a1feff-af5c-4c27
496,A2,3539000,3539000,177376,2024-11-05,CASA EN PREVENTA EN FRACC. GEMA RESIDENCIAL L5,128,203,27648.4375,17433.49753694581,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-b1f8e6bf1fe4-63f1-cd81b9c3-84a4-4147
497,A2,3529000,3529000,176875,2024-11-05,CASA EN PREVENTA EN PACHUCA GEMA RESIDENCIAL L14,128,220,27570.3125,16040.90909090909,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2ee373731467-f0d1-d65f2756-8e60-464b
498,,3500000,3500000,175421,2024-11-05,Departamento amueblado en renta/venta en zona plateada,81,81,43209.87654320987,43209.87654320987,2023-05-04,424,13,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-2d5e402940dc-c17c-79202ff9-910c-3c5a
499,,3500000,3500000,175421,2024-11-05,Departamento - Pachuca,90,120,38888.88888888889,29166.666666666668,2023-03-29,459,15,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,frac,c arboledas san javier 2da secc,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas San Javier 2da Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d35d5e4088ae-3d60-3149c587-9393-3727
500,,3500000,3500000,175421,2024-11-05,DEPA de lujo 🔝súper ubicado 📍,90,120,38888.88888888889,29166.666666666668,2023-12-11,202,6,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3bca8e57f352-98a2-90564c39-8d55-1237
501,,3500000,3500000,175421,2024-11-05,SE VENDE EN ZONA PLATEADA RESIDENCIAL PLATINO,98,98,35714.28571428572,35714.28571428572,2023-04-20,438,14,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6745cc58c818-11bf-464cc9d1-b6df-345d
502,,3500000,3500000,175421,2024-11-05,"DEPARTAMENTO USADO EN VENTA, DIOON, BLVD. RAMON. G. BONFIL. PACHUCA, HGO.",105,126,33333.333333333336,27777.777777777777,2023-10-25,248,8,2024-07-03,Departamento,Venta,0,3,2,0,2.0,No,frac,c arboledas de san javier,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-46acf6c52547-11a1-56733692-b644-30a8
503,,3500000,3500000,175421,2024-11-05,VENTA CASA PACHUCA 4 HABITACIONES MÁS ESTUDIO,118,118,29661.01694915254,29661.01694915254,2023-10-04,269,8,2024-07-03,Casa,Venta,1,4,4,0,4.0,No,frac,c sendero de los pinos,pachuca de soto,hidalgo,sendero de los pinos,42119.0,"Fracc Sendero de los Pinos, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ff63d662e2ef-6330-e392ee9-be34-1237
504,,3500000,3500000,175421,2024-11-05,MONTE OLIMPO. PRIVADA CERCA DE LA SALLE Y UNI FUTBOL. 250M2 5 REC C/U BAÑO NUEVA,128,250,27343.75,14000.0,2023-04-20,438,14,2024-07-03,Casa,Venta,1,5,2,0,2.0,No,barrio,del judio,pachuca de soto,hidalgo,del judio,42113.0,"Barrio del Judío, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-f0c661d887f4-30c-e2192b2b-8145-30db
505,,3500000,3500000,175421,2024-11-05,VENTA CASA PUNTA PONIENTE 3NIV 4REC CON BAÑO C/U FRENTE ARBOLEDAS DE SAN JAVIER,128,214,27343.75,16355.140186915887,2023-04-24,434,14,2024-07-03,Casa,Venta,1,4,5,0,5.0,No,barrio,cruz del cerrito,pachuca de soto,hidalgo,cruz del cerrito,42039.0,"Barrio Cruz del Cerrito, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-e03cd64dc982-a2d4-1bf84c5e-bf4a-3138
506,,3500000,3500000,175421,2024-11-05,"Nueva casa en venta en Arboledas de San Javier, Pachuca de Soto",128,182,27343.75,19230.76923076923,2023-10-27,246,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,frac,c arboledas de san javier,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-55286b36e894-e14e-3dee11d9-b8ca-4bf6
507,,3500000,3500000,175421,2024-11-05,Venta Departamento 2 Rec con Terraza Piso 11 130 m² Zona Plateada Pachuca,130,130,26923.07692307692,26923.07692307692,2023-04-24,434,14,2024-07-03,Departamento,Venta,0,2,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d6869309939b-9775-ea4416fe-ac58-3fe9
508,,3500000,3500000,175421,2024-11-05,"Se vende casa en Villas Miguel Angel , Pachuca Hidalgo.",135,167,25925.925925925927,20958.08383233533,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,villas miguel angel,pachuca de soto,hidalgo,villas miguel angel,42075.0,"Fraccionamiento Villas Miguel Ángel, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3211f31dee8d-e578-47db6085-956f-4e82
509,,3500000,3500000,175421,2024-11-05,Casa en venta Valle de San Javier Pachuca,140,250,25000.0,14000.0,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ad11827a35f8-d9b0-4b925acc-a978-4a1b
510,,3500000,3500000,175421,2024-11-05,CASA NUEVA CON ACABADOS DE LUJO Y ROOF GARDEN,144,235,24305.555555555555,14893.617021276596,2023-11-14,229,7,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-11fa9d4ebb1d-713a-f4fc42c9-a56b-40e0
511,,3500000,3500000,175421,2024-11-05,RESIDENCIA DE 206M2 3REC. TERMINADOS MARMOL. 2 NIVELES. PRIVADA. NUEVA.,144,206,24305.555555555555,16990.29126213592,2023-10-15,258,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,pachuca de soto,pachuca de soto,hidalgo,centro,42000.0,"Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5526973e404e-25b3-eedfad7d-b711-4b4e
512,,3500000,3500000,175421,2024-11-05,"CASA REMODELADA EN VENTA,BLVD. EVERARDO MARQUEZ, PACHUCA, HGO.",160,215,21875.0,16279.06976744186,2023-10-18,255,8,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,18 de marzo,pachuca de soto,hidalgo,18 de marzo,42092.0,"Fraccionamiento 18 de Marzo, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-9a9c38f91537-bdb7-4e2f45c3-9719-368e
513,,3500000,3500000,175421,2024-11-05,CASA EN VENTA EN PACHUCA,160,164,21875.0,21341.463414634145,2023-11-28,215,7,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-15b026d20825-6cc0-fba01c20-b302-3333
514,,3500000,3500000,175421,2024-11-05,"CASA CON ROOF GARDEN, RESIDENCIAL A 5MIN DE ZONA PLATEADA",170,144,20588.235294117647,24305.555555555555,2023-04-25,433,14,2024-07-03,Casa,Venta,1,2,2,0,2.0,No,,el huixmi,pachuca de soto,hidalgo,el huixmi,42115.0,"El Huixmí, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ce6e2ea28746-124f-e80ce9d-b055-38c7
515,,3500000,3500000,175421,2024-11-05,"Casa Minimalista de 3 Pisos, 3 Recámaras, 5 Baños, Centro de Pachuca, Hidalgo.",172,322,20348.837209302324,10869.565217391304,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,javier rojo gomez 1ra secc,pachuca de soto,hidalgo,javier rojo gomez,42030.0,"Javier Rojo Gómez 1ra Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-8ddad6b3c07f-cb73-580f9fc7-ad6a-439f
516,,3500000,3500000,175421,2024-11-05,"CASA EN ARBOLEDAS DE SAN JAVIER, DE OPORTUNIDAD!!",176,227,19886.36363636364,15418.502202643172,2023-10-26,247,8,2024-07-03,Casa,Venta,1,4,1,0,1.0,No,frac,c arboledas de san javier,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a7586deb61d0-51aa-666ecb9-921f-4e82
517,,3500000,3500000,175421,2024-11-05,Casa en venta Real del Valle,180,311,19444.444444444445,11254.019292604502,2023-05-12,416,13,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,real del valle,pachuca de soto,hidalgo,real del valle,42086.0,"Fraccionamiento Real del Valle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3c6479f17754-c6ad-49732e16-a91e-3db5
518,,3500000,3500000,175421,2024-11-05,Casa en Venta Fracc.La Herradura Pachuca Hidalgo,180,180,19444.444444444445,19444.444444444445,2023-11-22,221,7,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,frac,c hacienda la herradura,pachuca de soto,hidalgo,hacienda la herradura,42082.0,"Fracc Hacienda La Herradura, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-ee0d53b89b26-1cc5-9360c253-96d5-3488
519,,3500000,3500000,175421,2024-11-05,Casa cerca de zona plateada en Pachuca,193,209,18134.71502590673,16746.41148325359,2023-04-24,434,14,2024-07-03,Casa,Venta,1,3,3,0,3.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-d3fed78e7e3f-615-2c5339ee-a952-3b95
520,,3500000,3500000,175421,2024-11-05,CASA EN VENTA FRACC SAN JAVIER Pachuca,193,193,18134.71502590673,18134.71502590673,2023-09-21,282,9,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-22fc570a5f83-78be-bed87a14-9a07-3d54
521,,3500000,3500000,175421,2024-11-05,Venta cerca de la entrada al camino Real del Monte,200,210,17500.0,16666.666666666668,2023-08-24,309,10,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,res pedregal de las haciendas,pachuca de soto,hidalgo,residencial pedregal de las haciendas,42079.0,"Res Pedregal de las Haciendas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1b392fab90d3-426d-3e12a859-85ee-1237
522,,3500000,3500000,175421,2024-11-05,Venta Casa Monte Olimpo 4 Rec Estudio Roof Cd del Conocimnto Exhda La Concepcion,230,180,15217.391304347826,19444.444444444445,2023-04-24,434,14,2024-07-03,Casa,Venta,0,4,4,0,4.0,No,frac,c arboledas san javier 2da secc,pachuca de soto,hidalgo,arboledas de san javier,42084.0,"Fracc Arboledas San Javier 2da Secc, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fc938948b1be-2863-cb0cfaf8-a745-32b7
523,,3500000,3500000,175421,2024-11-05,"Casa de 4 Niveles en Venta en Privada, en San Antonio El Desmonte, Pachuca, Hidalgo.",408,222,8578.43137254902,15765.765765765766,2023-12-10,203,6,2024-07-03,Casa,Venta,0,3,2,0,2.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bb4b27b8b3f2-4b12-6e3ac0d7-951b-4c16
524,A1,3490000,3490000,174920,2024-11-05,"Bella casa en Pachuca, Platinum residencial, zona centrica",120,201,29083.33333333333,17363.18407960199,2023-05-23,405,13,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,mineral del oro,zempoala,hidalgo,mineral del oro,43845.0,"Fraccionamiento Mineral del Oro, Zempoala, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-84b03aa644b-8bf4-e6bc8d62-b303-41d7
525,A1,3490000,3490000,174920,2024-11-05,VENDO CASA EN RESIDENCIAL BOSQUES HABITAT MUY CERCA DE INTERMEDICA Y ZONA PLATEADA PACHUCA,147,192,23741.496598639456,18177.08333333333,2023-12-21,192,6,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,bosques,pachuca de soto,hidalgo,bosques,42084.0,"Fraccionamiento Bosques, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-678549c7901b-50ee-6b9829bf-9e0c-4749
526,A1,3490000,3490000,174920,2024-11-05,Casa Céntrica en Venta dentro de Privada sobre Av Juárez- Pachuca.,176,210,19829.545454545456,16619.04761904762,2023-09-18,285,9,2024-07-03,Casa,Venta,0,3,1,0,1.0,No,,cuesco,pachuca de soto,hidalgo,cuesco,42064.0,"Cuesco, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-177b081151fe-7ba2-97c768dc-bb6c-4bea
527,A1,3483854,3483854,174612,2024-11-05,Departamento en Venta Pachuca,83,83,41974.14457831325,41974.14457831325,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-6bedbd211537-8873-cbe57451-8c80-31de
528,A1,3483853,3483853,174612,2024-11-05,Departamento en Venta Pachuca,83,83,41974.132530120485,41974.132530120485,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1701738d04bf-bb99-440d0849-8ac4-3c2e
529,A1,3483852,3483852,174612,2024-11-05,Departamento en Venta Pachuca,83,83,41974.12048192771,41974.12048192771,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5bbc1a281ff3-34ef-aac6717a-94cd-3e92
530,A1,3483851,3483851,174612,2024-11-05,Departamento en Venta Pachuca,83,83,41974.10843373494,41974.10843373494,2023-10-06,267,8,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-10f6b10bab1-3edb-565f6168-bbe2-38d6
531,A1,3483850,3483850,174612,2024-11-05,Departamento en Venta Pachuca H6100460,83,83,41974.096385542165,41974.096385542165,2023-03-02,486,16,2024-07-03,Departamento,Venta,1,2,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-3acf7582ec27-b2bf-4c3ff8fc-9d84-37cc
532,A1,3480000,3480000,174419,2024-11-05,"Casa en Venta Gema 141 m² de Terreno, 4 Recámaras, Jardín, Roof",141,234,24680.85106382979,14871.794871794871,2023-11-01,242,8,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a4f58e7e3857-593d-2417ec3a-9a1d-45fc
533,A1,3480000,3480000,174419,2024-11-05,"Casa inteligente, residencial, terraza, amenidades",141,234,24680.85106382979,14871.794871794871,2024-01-11,172,5,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-1368c1a513dd-42d3-407941da-8583-4401
534,A1,3480000,3480000,174419,2024-11-05,"Casa en Venta con Canchas de Tenis, Futbol y Gym en Gema Pachuca Hidalgo",141,234,24680.85106382979,14871.794871794871,2024-06-02,31,1,2024-07-03,Casa,Venta,1,3,2,0,2.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-7efc59e1e2f5-437c-89cc63f0-a8cc-4cb6
535,A1,3480000,3480000,174419,2024-11-05,HERMOSA CASA EN RESIDENCIAL ALTARA,144,222,24166.666666666668,15675.675675675677,2023-11-14,229,7,2024-07-03,Casa,Venta,1,3,1,0,1.0,No,,san pedro nopancalco,pachuca de soto,hidalgo,san pedro nopancalco,42084.0,"San Pedro Nopancalco, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-422940033906-ba1c-3d8a6669-b6ec-4f24
536,A1,3480000,3480000,174419,2024-11-05,CASA EN VENTA ALTARA 164 -PACHUCA DE SOTO,144,222,24166.666666666668,15675.675675675677,2024-06-02,31,1,2024-07-03,Casa,Venta,1,4,2,0,2.0,No,,san pedro nopancalco,pachuca de soto,hidalgo,san pedro nopancalco,42084.0,"San Pedro Nopancalco, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-812d111b6128-8503-699b60fb-98d7-4aec
