año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,2.0,1,494893.29,130
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,1.0,3.0,1,232638.47,131
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,4,7,1,1.0,2.0,4.0,2.0,1,426721.38,132
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,4,7,1,1.0,2.0,5.0,3.0,1,967464.64,133
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,2.0,1.0,2.0,3.0,1,902500.0,134
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,2.0,2.0,4.0,4.0,1,1181000.0,135
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,2,1.0,2.0,3.0,1.0,1,41561.0,136
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,2,2.0,2.0,1.0,1.0,1,29592.0,137
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,2.0,3.0,1.0,1,155506.0,138
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,1.0,2.0,6.0,5.0,1,3600000.0,139
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,1,2,1,1.0,2.0,4.0,4.0,1,1069000.0,140
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,1,2,1,1.0,2.0,5.0,4.0,1,1390000.0,141
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,2,1.0,2.0,1.0,3.0,1,558237.74,142
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,2.0,3.0,1,627000.0,143
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,3.0,3.0,1,885813.73,144
2023,6,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,3.0,4.0,2,2315696.7,145
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1939613.12,146
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,2.0,2.0,5.0,2.0,1,610433.85,147
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,2,1,2,1.0,2.0,3.0,0.0,1,0.0,148
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,2.0,3.0,1,458993.58,149
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,6.0,3.0,1,1008114.6,150
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,1.0,2.0,6.0,5.0,1,1742199.54,151
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,1.0,2.0,2.0,1,448313.02,152
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,2.0,1,535425.53,153
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,3.0,1,562698.37,154
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,3.0,2.0,1,616000.2,155
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,2.0,2,1061351.28,156
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,1.0,6.0,4.0,1,2222021.1,157
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,2.0,3.0,1,698923.75,158
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,3.0,2.0,1,616957.86,159
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,2.0,2.0,1.0,1,59572.0,160
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,2,1,1,1.0,2.0,6.0,1.0,1,203668.0,161
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,1.0,1.0,6.0,6.0,1,5610000.0,162
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,1,2.0,2.0,6.0,4.0,1,1418400.0,163
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,1,2,1,2.0,3.0,5.0,3.0,1,641738.1,164
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,3.0,4.0,1,1034496.44,165
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,3.0,3.0,2.0,1,387274.36,166
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,2.0,3.0,1,721587.05,167
2023,7,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,2.0,2.0,4.0,5.0,1,1273509.95,168
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,1.0,5.0,3.0,1,1087250.53,169
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,3.0,4.0,1,760147.01,170
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,2,1.0,2.0,6.0,4.0,1,1386711.65,171
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,1,2,1,1.0,1.0,5.0,3.0,1,1024624.76,172
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,2,2.0,1.0,4.0,3.0,1,921564.63,173
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,1.0,2.0,1,500278.3,174
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,1.0,3.0,1,199900.88,175
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,2.0,3.0,1,573022.56,176
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,2.0,1,599470.14,177
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,1.0,2.0,4.0,3.0,1,636162.16,178
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,2.0,3.0,1,319546.01,179
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,3.0,3.0,1,591945.34,180
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,3,3,1,2.0,2.0,6.0,4.0,2,2246667.49,181
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,1,4,7,1,1.0,2.0,6.0,2.0,1,565554.11,182
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,1.0,2.0,1.0,4.0,1,1205300.0,183
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,1.0,2.0,4.0,4.0,1,1461100.0,184
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,1,2,1,1.0,2.0,6.0,4.0,1,1290000.0,185
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,3,3,2,1.0,2.0,1.0,2.0,1,207767.0,186
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,4,4,1,1.0,2.0,3.0,4.0,1,682943.0,187
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,2,4,6,1,2.0,3.0,4.0,5.0,1,1600000.0,188
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,3.0,3.0,2,1935176.28,189
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,3.0,4.0,1,1036636.39,190
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,5.0,3.0,1,671738.1,191
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,2.0,5.0,4.0,1,1427732.87,192
2023,8,13.0,Hidalgo,77.0,Tulancingo de Bravo,3,3,3,1,1.0,3.0,2.0,3.0,1,860293.82,193
