año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id,year
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,2.0,1.0,4.0,2.0,1199085.76,402,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,2.0,4.0,4.0,2.0,2556093.99,403,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,3.0,4.0,4.0,1.0,1231000.0,404,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,2.0,3.0,4.0,1.0,1224022.8,405,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,2.0,4.0,4.0,1.0,1651376.12,406,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,1.0,2.0,2.0,989283.89,407,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,2.0,3.0,1.0,807314.21,408,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,3.0,3.0,1.0,1010031.46,409,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,4.0,4.0,3.0,4132178.72,410,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,5.0,4.0,2.0,3655663.82,411,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,1.0,5.0,4.0,1.0,1436083.11,412,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,1.0,2.0,2.0,1161104.24,413,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,1.0,3.0,1.0,592909.17,414,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,2.0,1.0,597131.52,415,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,3.0,3.0,2291478.9,416,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,4.0,1.0,680067.79,417,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,3.0,4.0,2.0,1819356.25,418,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,4.0,4.0,1.0,1500264.98,419,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,1.0,0.0,0.0,2.0,0.0,420,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,2.0,0.0,0.0,3.0,0.0,421,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,422,2024
2024,4,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,2.0,2.0,0.0,0.0,5.0,0.0,423,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,5.0,3.0,1.0,596498.64,424,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,5.0,4.0,1.0,1168490.69,425,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,4.0,3.0,4457519.54,426,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,4.0,3.0,2.0,777515.01,427,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,4.0,4.0,1.0,1060058.78,428,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,4.0,4.0,4942744.74,429,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,1.0,4.0,1.0,331927.28,430,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,4.0,4.0,1.0,1085888.74,431,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,6.0,4.0,1.0,1418490.72,432,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,1.0,0.0,2.0,0.0,433,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,2.0,0.0,2.0,0.0,434,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,3.0,0.0,1.0,0.0,435,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,4.0,0.0,1.0,0.0,436,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,1.0,0.0,11.0,0.0,437,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,2.0,0.0,20.0,0.0,438,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,3.0,0.0,9.0,0.0,439,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,4.0,0.0,10.0,0.0,440,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,5.0,0.0,2.0,0.0,441,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,6.0,0.0,5.0,0.0,442,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,1.0,0.0,1.0,0.0,443,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,4.0,0.0,1.0,0.0,444,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,1.0,0.0,5.0,0.0,445,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,2.0,0.0,5.0,0.0,446,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,3.0,0.0,5.0,0.0,447,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,4.0,0.0,2.0,0.0,448,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,5.0,0.0,3.0,0.0,449,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,6.0,0.0,3.0,0.0,450,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,2.0,3.0,3.0,1.0,895707.3,451,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,2.0,2.0,5.0,4.0,1.0,740074.47,452,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,2.0,4.0,1.0,480093.17,453,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,3.0,2.0,1.0,623133.14,454,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,1.0,4.0,3.0,1.0,623483.2,455,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,1.0,3.0,1.0,479507.36,456,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,1.0,4.0,1.0,706287.61,457,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,2.0,1.0,413679.51,458,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,3.0,2.0,730909.64,459,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,3.0,2.0,1.0,218668.04,460,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,3.0,3.0,2.0,851701.91,461,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,4.0,1.0,1022172.36,462,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,3.0,3.0,1.0,574816.93,463,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,4.0,3.0,1.0,795091.35,464,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,6.0,3.0,1.0,1145993.87,465,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,1.0,3.0,1.0,651119.4,466,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,2.0,3.0,2.0,1057354.31,467,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,3.0,3.0,1.0,66933.12,468,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,4.0,2.0,1.0,500186.12,469,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,4.0,3.0,1.0,1027536.89,470,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,2.0,2.0,3.0,5.0,1.0,1460996.0,471,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,2.0,2.0,5.0,5.0,1.0,1209535.0,472,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,1.0,6.0,4.0,1.0,2059000.0,473,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,1.0,5.0,1.0,3110000.0,474,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,2.0,5.0,2.0,7157471.0,475,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,5.0,1.0,1765490.0,476,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,5.0,1.0,3097759.0,477,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,5.0,1.0,3120000.0,478,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,3.0,4.0,1.0,1234800.0,479,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,5.0,5.0,1.0,3300000.0,480,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,1.0,6.0,5.0,1.0,3500000.0,481,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,1.0,5.0,1.0,866698.0,482,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,2.0,4.0,2.0,1859684.0,483,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,3.0,4.0,2.0,3248130.0,484,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,4.0,1.0,549868.0,485,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,5.0,4.0,1.0,2045731.0,486,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,1.0,2.0,3.0,4.0,1.0,1809250.0,487,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,2,2.0,2.0,4.0,4.0,1.0,1761677.0,488,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,3.0,3.0,1.0,762300.0,489,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,4.0,5.0,2.0,4471730.0,490,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,5.0,4.0,2.0,2699300.0,491,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,5.0,1.0,3420000.0,492,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,1.0,2.0,6.0,6.0,1.0,9200000.0,493,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,1.0,4.0,1.0,500000.0,494,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,3,3,1,2.0,2.0,6.0,5.0,2.0,5634000.0,495,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,2.0,3.0,4.0,1.0,851137.0,496,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,1.0,2.0,6.0,4.0,1.0,679841.0,497,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,2.0,2.0,4.0,4.0,1.0,743610.0,498,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,4,1,2.0,2.0,6.0,5.0,1.0,1257921.0,499,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,2.0,4.0,4.0,1.0,1140600.0,500,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,2.0,6.0,6.0,1.0,3500000.0,501,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,3.0,2.0,4.0,1.0,1791500.0,502,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,1.0,3.0,6.0,5.0,1.0,1500000.0,503,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,2.0,4.0,4.0,1.0,14400.0,504,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,3.0,3.0,6.0,1.0,1011320.0,505,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,6,1,2.0,3.0,6.0,6.0,1.0,1775666.0,506,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,2,4,7,1,1.0,2.0,3.0,3.0,1.0,492900.0,507,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,2.0,4.0,4.0,1.0,1281572.79,508,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,1.0,3.0,2.0,4.0,1.0,942085.32,509,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,2.0,3.0,4.0,1.0,930824.0,510,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,1,2,1,2.0,2.0,4.0,4.0,1.0,1494325.7,511,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,2,2.0,2.0,4.0,5.0,1.0,167589.93,512,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,1.0,3.0,3.0,1.0,787957.3,513,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,3.0,3.0,1.0,844376.83,514,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,3.0,4.0,2.0,1759377.96,515,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,2.0,4.0,4.0,1.0,1211000.0,516,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,3.0,4.0,4.0,2.0,2572221.36,517,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,1.0,3.0,5.0,4.0,1.0,1512000.0,518,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,1.0,2.0,2.0,1.0,580200.17,519,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,3.0,1.0,709000.0,520,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,2.0,4.0,1.0,787289.18,521,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,3.0,3.0,1.0,969318.15,522,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,3,3,3,1,2.0,2.0,5.0,4.0,1.0,1631000.0,523,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,1.0,0.0,0.0,2.0,0.0,524,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,2.0,0.0,0.0,4.0,0.0,525,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,526,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,2.0,2.0,0.0,0.0,2.0,0.0,527,2024
2024,5,13.0,Hidalgo,48.0,Pachuca de Soto,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,528,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,1.0,3.0,1.0,340050.27,529,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,4.0,4.0,2.0,1624898.89,530,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,5.0,4.0,1.0,1197408.89,531,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,4.0,6.0,11102305.91,532,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,1.0,2.0,6.0,5.0,4.0,7495211.52,533,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,1.0,6.0,4.0,1.0,1940412.63,534,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,1.0,6.0,5.0,1.0,715063.44,535,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,3.0,5.0,1.0,1134175.67,536,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,4.0,4.0,2.0,1528824.42,537,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,5.0,4.0,1.0,685240.03,538,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,5.0,5.0,1.0,568743.47,539,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,4.0,1.0,2221036.48,540,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,2,2.0,2.0,6.0,5.0,2.0,3859373.55,541,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,1.0,4.0,4.0,1.0,612026.65,542,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,1.0,2.0,6.0,5.0,2.0,4719733.57,543,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,1,2,1,2.0,2.0,3.0,4.0,1.0,585460.33,544,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,1.0,0.0,5.0,0.0,545,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,2.0,0.0,6.0,0.0,546,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,3.0,0.0,2.0,0.0,547,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,1.0,4.0,0.0,3.0,0.0,548,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,1.0,0.0,32.0,0.0,549,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,2.0,0.0,30.0,0.0,550,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,3.0,0.0,17.0,0.0,551,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,4.0,0.0,7.0,0.0,552,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,5.0,0.0,6.0,0.0,553,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,1.0,2.0,6.0,0.0,4.0,0.0,554,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,1.0,0.0,3.0,0.0,555,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,2.0,0.0,2.0,0.0,556,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,1.0,5.0,0.0,1.0,0.0,557,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,1.0,0.0,19.0,0.0,558,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,2.0,0.0,14.0,0.0,559,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,3.0,0.0,4.0,0.0,560,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,4.0,0.0,7.0,0.0,561,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,5.0,0.0,2.0,0.0,562,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,2,1,2,2.0,2.0,6.0,0.0,3.0,0.0,563,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,1.0,2.0,1.0,4.0,1.0,189533.0,564,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,2,2.0,2.0,6.0,4.0,2.0,3192089.68,565,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,1.0,3.0,1.0,429367.16,566,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,2.0,3.0,1.0,521432.14,567,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,3.0,4.0,1.0,472141.02,568,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,5.0,3.0,1.0,967193.91,569,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,1.0,2.0,6.0,4.0,3.0,4859524.72,570,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,1.0,2.0,1.0,511532.32,571,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,2.0,2.0,1.0,560967.53,572,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,1.0,3.0,2.0,1.0,596597.13,573,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,3.0,2.0,2.0,1254790.75,574,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,4.0,4.0,1.0,820180.86,575,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,5.0,3.0,1.0,1001391.4,576,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,3,1,2.0,2.0,6.0,5.0,1.0,2740030.82,577,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,1,3,10,2,1.0,2.0,3.0,0.0,1.0,0.0,578,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,1.0,2.0,2.0,4.0,1.0,1420763.0,579,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,1.0,2.0,5.0,5.0,1.0,2422500.0,580,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,2,1.0,2.0,6.0,5.0,1.0,2690020.0,581,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,1.0,3.0,4.0,1.0,2187000.0,582,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,1.0,4.0,5.0,1.0,2391900.0,583,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,1.0,6.0,2.0,6122216.0,584,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,4.0,1.0,1500000.0,585,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,3.0,5.0,1.0,1400000.0,586,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,4.0,5.0,1.0,2464565.0,587,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,3.0,1.0,742500.0,588,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,4.0,1.0,1204936.0,589,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,5.0,5.0,3.0,7516654.0,590,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,4.0,2.0,3780600.0,591,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,2.0,6.0,5.0,2.0,6973200.0,592,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,4.0,4.0,1.0,2009000.0,593,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,1.0,3.0,6.0,5.0,1.0,2250020.0,594,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,1.0,4.0,3.0,1.0,999900.0,595,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,2.0,2.0,1.0,57310.0,596,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,2.0,4.0,1.0,2033433.0,597,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,4.0,3.0,5909000.0,598,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,4.0,5.0,1.0,3309455.0,599,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,5.0,4.0,1.0,1164000.0,600,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,2.0,6.0,5.0,2.0,4873680.0,601,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,3.0,3.0,5.0,1.0,1389849.0,602,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,2,1,2.0,3.0,6.0,5.0,2.0,5133484.0,603,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,1,10,1,1.0,2.0,1.0,1.0,1.0,64832.0,604,2024
2024,6,13.0,Hidalgo,48.0,Pachuca de Soto,2,2,1,1,1.0,2.0,5.0,4.0,1.0,2434605.0,605,2024
